date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:18:13	2450/2450	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/mobile/section_title_deco_r.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/section_title_deco_r.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:13	1675/1675	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/pc/section_title_deco_r.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/pc/section_title_deco_r.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:13	2407/2407	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/mobile/section_title_deco_l.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/section_title_deco_l.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:13	1627/1627	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/pc/section_title_deco_l.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/pc/section_title_deco_l.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Jan%202021%2009:18:13%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_prev_b.svg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_prev_b.39.delayed	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Jan%202021%2009:18:13%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_next_b.svg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_next_b.3a.delayed	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:14	1372/1372	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/logo.svg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/logo.svg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:14	16722/16722	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:33%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/cn/nav/slogan.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/cn/nav/slogan.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:15	138/138	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/mobile/icon_toggle_menu.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/icon_toggle_menu.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:15	367/367	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:27%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_close.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_close.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:15	255/255	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:27%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_arrow_down_xs_w.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_arrow_down_xs_w.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:15	768/768	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:27%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_flag_cn.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_flag_cn.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:15	2032/2032	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_flag_usa.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_flag_usa.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:16	1013/1013	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_flag_vt.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_flag_vt.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:16	724/724	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_flag_th.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_flag_th.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:16	801/801	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_tlg_orange.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_tlg_orange.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:16	1038/1038	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_whatapp_orange.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_whatapp_orange.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:17	645/645	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:27%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_email_orange.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_email_orange.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:17	1017/1017	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/social_icon_fb.svg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/social_icon_fb.svg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:17	1370/1370	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/social_icon_twt.svg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/social_icon_twt.svg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:17	1178/1178	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/social_icon_tlg.svg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/social_icon_tlg.svg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:18	1229/1229	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/social_icon_ig.svg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/social_icon_ig.svg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:18	1834/1834	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:27%20GMT	http://tangfreelancer.com/ae_official/images/common/footer_contact_toggle_btn_bg_m.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/footer_contact_toggle_btn_bg_m.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:18	804/804	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_tel.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_tel.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:18	23486/23486	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:27%20GMT	http://tangfreelancer.com/ae_official/images/common/footer_contact_form_bg_m.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/footer_contact_form_bg_m.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:18	1017/1017	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_refresh.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_refresh.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:19	537/537	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:27%20GMT	http://tangfreelancer.com/ae_official/images/common/icon_arrow_up_lg_w.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/icon_arrow_up_lg_w.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:19	10867/10867	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:31%20GMT	http://tangfreelancer.com/ae_official/images/mobile/index/index_sec_01_bg.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/index/index_sec_01_bg.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:21	4881/4881	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:31%20GMT	http://tangfreelancer.com/ae_official/images/mobile/index/index_sec_03_bg.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/index/index_sec_03_bg.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:21	14305/14305	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:33%20GMT	http://tangfreelancer.com/ae_official/images/pc/index/index_sec_01_bg.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/pc/index/index_sec_01_bg.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:22	17713/17713	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:31%20GMT	http://tangfreelancer.com/ae_official/images/mobile/index/index_sec_02_bg.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/index/index_sec_02_bg.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:24	31918/31918	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:33%20GMT	http://tangfreelancer.com/ae_official/images/pc/index/index_sec_02_bg.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/pc/index/index_sec_02_bg.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:25	23454/23454	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:31%20GMT	http://tangfreelancer.com/ae_official/images/mobile/index/gameMenu_01.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/index/gameMenu_01.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:25	21036/21036	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:31%20GMT	http://tangfreelancer.com/ae_official/images/mobile/index/gameMenu_03.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/index/gameMenu_03.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:25	24968/24968	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:31%20GMT	http://tangfreelancer.com/ae_official/images/mobile/index/gameMenu_02.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/index/gameMenu_02.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:25	653/653	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/slide_arrow_l.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/slide_arrow_l.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:26	639/639	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/slide_arrow_r.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/slide_arrow_r.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:26	749/749	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/slide_arrow_l_h.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/slide_arrow_l_h.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:26	775/775	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:28%20GMT	http://tangfreelancer.com/ae_official/images/common/slide_arrow_r_h.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/common/slide_arrow_r_h.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:28	25282/25282	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:31%20GMT	http://tangfreelancer.com/ae_official/images/mobile/index/gameMenu_04.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/index/gameMenu_04.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:29	25050/25050	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:31%20GMT	http://tangfreelancer.com/ae_official/images/mobile/index/gameMenu_05.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/index/gameMenu_05.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:18:29	23569/23569	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:31%20GMT	http://tangfreelancer.com/ae_official/images/mobile/index/gameMenu_06.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/index/gameMenu_06.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:19:04	238492/238492	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:34%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_01.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_01.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:19:09	255647/255647	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:34%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_02.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_02.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:19:10	259007/259007	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:34%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_03.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_03.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:19:13	14166/14166	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:33%20GMT	http://tangfreelancer.com/ae_official/images/pc/index/index_sec_03_bg.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/pc/index/index_sec_03_bg.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:19:15	287524/287524	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:34%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_04.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_04.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:19:50	284201/284201	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:34%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_05.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_05.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:19:52	239946/239946	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:36%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_01.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_01.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:19:56	290544/290544	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:34%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_06.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/cn/_page_index/gameMenu_06.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:19:57	256037/256037	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:36%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_02.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_02.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:32	260235/260235	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:36%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_03.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_03.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:38	288494/288494	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:36%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_04.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_04.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:43	288588/288588	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:36%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_05.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_05.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:44	4417/4417	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/icon_group_intro.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/icon_group_intro.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:44	293902/293902	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:36%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_06.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/en/_page_index/gameMenu_06.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:44	4442/4442	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:30%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/icon_group_intro_h.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/icon_group_intro_h.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:45	7246/7246	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:30%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/icon_product_intro.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/icon_product_intro.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:46	7087/7087	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:30%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/icon_product_intro_h.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/icon_product_intro_h.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:47	7659/7659	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/icon_game_intro.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/icon_game_intro.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:47	7600/7600	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/icon_game_intro_h.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/icon_game_intro_h.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:47	97153/97153	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/banner.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/banner.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:48	5419/5419	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/icon_event_intro.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/icon_event_intro.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:48	5488/5488	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/icon_event_intro_h.png	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/icon_event_intro_h.png	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:50	16796/16796	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/about_sec_01_bg.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/about_sec_01_bg.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:51	22481/22481	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:32%20GMT	http://tangfreelancer.com/ae_official/images/pc/about/about_sec_01_bg.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/pc/about/about_sec_01_bg.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:20:55	23551/23551	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:29%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/about_sec_03_bg.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/about_sec_03_bg.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:21:02	37725/37725	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:32%20GMT	http://tangfreelancer.com/ae_official/images/pc/about/about_sec_03_bg.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/pc/about/about_sec_03_bg.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:21:18	183882/183882	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:30%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/product_intro_01.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/product_intro_01.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:21:18	2724/2724	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Jan%202021%2006:52:33%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/cn/product_logo/ae_lottery.svg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/cn/product_logo/ae_lottery.svg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:21:18	172951/172951	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:30%20GMT	http://tangfreelancer.com/ae_official/images/mobile/about/product_intro_02.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/about/product_intro_02.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:21:18	250497/250497	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:32%20GMT	http://tangfreelancer.com/ae_official/images/pc/about/banner.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/pc/about/banner.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:21:18	2473/2473	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Jan%202021%2006:52:33%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/cn/product_logo/ae_cricket.svg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/cn/product_logo/ae_cricket.svg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:21:18	1973/1973	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Jan%202021%2006:52:33%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/cn/product_logo/ae_gaming.svg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/cn/product_logo/ae_gaming.svg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:21:18	2174/2174	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Jan%202021%2006:52:33%20GMT	http://tangfreelancer.com/ae_official/images/lang_img/cn/product_logo/ae_esports.svg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/lang_img/cn/product_logo/ae_esports.svg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:21:25	37138/37138	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:31%20GMT	http://tangfreelancer.com/ae_official/images/mobile/products/nav_1.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/products/nav_1.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
17:21:32	86969/86969	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jan%202021%2006:52:31%20GMT	http://tangfreelancer.com/ae_official/images/mobile/products/banner.jpg	C:/Users/Better.Chou/Documents/web1/web1/tangfreelancer.com/ae_official/images/mobile/products/banner.jpg	(from http://tangfreelancer.com/ae_official/css/all.css)
